STATE,DISTRICT,month,value
UTTAR PRADESH,PILIBHIT,8,343.5
UTTAR PRADESH,RAMPUR,8,321.2
UTTAR PRADESH,SAHARANPUR,8,301.6
UTTAR PRADESH,SHAHJAHANPUR,8,307.3
UTTAR PRADESH,GHAZIABAD,8,255.6
UTTAR PRADESH,FIROZABAD,8,258.1
UTTAR PRADESH,MAHOBA,8,314.3
UTTAR PRADESH,MAHAMAYA NAGA,8,244.6
UTTAR PRADESH,AURAIYA,8,268.3
UTTAR PRADESH,BAGPAT,8,220.3
UTTAR PRADESH,JYOTIBA PHULE,8,298.5
UTTAR PRADESH,GAUTAM BUDDHA,8,228.6
UTTAR PRADESH,KANSHIRAM NAG,8,274.6
UTTARANCHAL,ALMORA,8,276.9
UTTARANCHAL,CHAMOLI,8,329.2
UTTARANCHAL,DEHRADUN,8,673.9
UTTARANCHAL,GARHWAL PAURI,8,443.7
UTTARANCHAL,NAINITAL,8,458.3
UTTARANCHAL,PITHORAGARH,8,538.9
UTTARANCHAL,GARHWAL TEHRI,8,366.7
UTTARANCHAL,UTTARKASHI,8,405.2
UTTARANCHAL,HARIDWAR,8,367
UTTARANCHAL,CHAMPAWAT,8,406.3
UTTARANCHAL,RUDRAPRAYAG,8,639.4
UTTARANCHAL,UDHAM SINGH N,8,365.8
UTTARANCHAL,BAGESHWAR,8,276.9
HARYANA,AMBALA,8,326
HARYANA,GURGAON,8,185.2
HARYANA,HISAR,8,113.8
HARYANA,JIND,8,147
HARYANA,KARNAL,8,224.3
HARYANA,MAHENDRAGARH,8,144.4
HARYANA,ROHTAK,8,195.8
HARYANA,BHIWANI,8,132
HARYANA,FARIDABAD,8,234.7
HARYANA,KURUKSHETRA,8,203.3
HARYANA,SIRSA,8,81.7
HARYANA,SONEPAT(RTK),8,208.5
HARYANA,YAMUNANAGAR,8,325.4
HARYANA,KAITHAL,8,140.1
HARYANA,PANIPAT,8,203.9
HARYANA,REWARI,8,183.5
HARYANA,FATEHABAD,8,95.9
HARYANA,JHAJJAR,8,151.2
HARYANA,PANCHKULA,8,346.6
HARYANA,MEWAT,8,194
HARYANA,PALWAL(FRD),8,171.8
CHANDIGARH,CHANDIGARH,8,287.5
DELHI,NEW DELHI,8,245.5
DELHI,CENTRAL DELHI,8,245.5
DELHI,EAST DELHI,8,245.5
DELHI,NORTH DELHI,8,245.5
DELHI,NE DELHI,8,245.5
DELHI,SW DELHI,8,245.5
DELHI,NW DELHI,8,245.5
DELHI,SOUTH DELHI,8,245.5
DELHI,WEST DELHI,8,245.5
PUNJAB,AMRITSAR,8,194.1
PUNJAB,BATHINDA,8,115.4
PUNJAB,FEROZEPUR,8,124.7
PUNJAB,GURDASPUR,8,319.9
PUNJAB,HOSHIARPUR,8,241.5
PUNJAB,JALANDHAR,8,188.1
PUNJAB,KAPURTHALA,8,136.5
PUNJAB,LUDHIANA,8,178.3
PUNJAB,PATIALA,8,208.5
PUNJAB,RUPNAGAR,8,252.9
PUNJAB,SANGRUR,8,145.8
PUNJAB,FARIDKOT,8,103.8
PUNJAB,MOGA,8,133.5
PUNJAB,NAWANSHAHR,8,254.9
PUNJAB,FATEHGARH SAH,8,174.6
PUNJAB,MUKTSAR,8,107.5
PUNJAB,MANSA,8,122.8
PUNJAB,BARNALA,8,117.5
PUNJAB,SAS NAGAR(MGA),8,216.6
PUNJAB,TARN TARAN,8,111.4
HIMACHAL,BILASPUR,8,304.2
HIMACHAL,CHAMBA,8,479.2
HIMACHAL,KANGRA,8,619.4
HIMACHAL,KINNAUR,8,81.3
HIMACHAL,KULLU,8,165.9
HIMACHAL,LAHUL & SPITI,8,139.9
HIMACHAL,MANDI,8,370.1
HIMACHAL,HAMIRPUR,8,391.2
HIMACHAL,SHIMLA,8,189
HIMACHAL,SIRMAUR,8,485.6
HIMACHAL,SOLAN,8,331.8
HIMACHAL,UNA,8,310.3
JAMMU AND KASHMIR,ANANTNAG,8,82.1
JAMMU AND KASHMIR,BARAMULLA,8,70
JAMMU AND KASHMIR,DODA,8,125.8
JAMMU AND KASHMIR,JAMMU,8,323.6
JAMMU AND KASHMIR,KATHUA,8,404.2
JAMMU AND KASHMIR,LADAKH (LEH),8,14.1
JAMMU AND KASHMIR,UDHAMPUR,8,551.1
JAMMU AND KASHMIR,BADGAM,8,55.1
JAMMU AND KASHMIR,KUPWARA,8,74.7
JAMMU AND KASHMIR,PULWAMA,8,47.4
JAMMU AND KASHMIR,SRINAGAR,8,60.9
JAMMU AND KASHMIR,KARGIL,8,24
JAMMU AND KASHMIR,POONCH,8,191.5
JAMMU AND KASHMIR,RAJOURI,8,253.8
JAMMU AND KASHMIR,BANDIPORE,8,57.8
JAMMU AND KASHMIR,GANDERWAL,8,60.9
JAMMU AND KASHMIR,KULGAM/(ANT),8,78.8
JAMMU AND KASHMIR,SHOPAN,8,91.9
JAMMU AND KASHMIR,SAMBA,8,323.6
JAMMU AND KASHMIR,KISTWAR,8,125.8
JAMMU AND KASHMIR,REASI,8,556.9
JAMMU AND KASHMIR,RAMBAN(DDA),8,120.2
RAJASTHAN,BARMER,8,86.7
RAJASTHAN,BIKANER,8,74.6
RAJASTHAN,CHURU,8,101.7
RAJASTHAN,SRI GANGANAGA,8,64.9
RAJASTHAN,JAISALMER,8,56.9
RAJASTHAN,JALORE,8,132.2
RAJASTHAN,JODHPUR,8,94.6
RAJASTHAN,NAGAUR,8,116
RAJASTHAN,PALI,8,152.9
RAJASTHAN,HANUMANGARH,8,83.4
RAJASTHAN,AJMER,8,155
RAJASTHAN,ALWAR,8,213.3
RAJASTHAN,BANSWARA,8,302.5
RAJASTHAN,BHARATPUR,8,229.8
RAJASTHAN,BHILWARA,8,217.7
RAJASTHAN,BUNDI,8,235.8
RAJASTHAN,CHITTORGARH,8,269.9
RAJASTHAN,DUNGARPUR,8,221.9
RAJASTHAN,JAIPUR,8,192.5
RAJASTHAN,JHALAWAR,8,335.8
RAJASTHAN,JHUNJHUNU,8,144
RAJASTHAN,KOTA,8,276.8
RAJASTHAN,SAWAI MADHOPUR,8,264.5
RAJASTHAN,SIKAR,8,134
RAJASTHAN,SIROHI,8,313
RAJASTHAN,TONK,8,210.5
RAJASTHAN,UDAIPUR,8,203.7
RAJASTHAN,DHOLPUR,8,266.1
RAJASTHAN,BARAN,8,303.6
RAJASTHAN,DAUSA,8,228.2
RAJASTHAN,RAJSAMAND,8,177.6
RAJASTHAN,KARAULI,8,269.8
RAJASTHAN,PRATAPGARH(CHT,8,290.4
MADHYA PRADESH,BETUL,8,293.4
MADHYA PRADESH,VIDISHA,8,376
MADHYA PRADESH,BHIND,8,261.4
MADHYA PRADESH,DATIA,8,293
MADHYA PRADESH,DEWAS,8,330.7
MADHYA PRADESH,DHAR,8,261.5
MADHYA PRADESH,GUNA,8,356
MADHYA PRADESH,GWALIOR,8,289.7
MADHYA PRADESH,HOSHANGABAD,8,464.4
MADHYA PRADESH,INDORE,8,266.9
MADHYA PRADESH,JHABUA,8,248.3
MADHYA PRADESH,MANDSAUR,8,276.9
MADHYA PRADESH,MORENA,8,284.1
MADHYA PRADESH,KHANDWA,8,279
MADHYA PRADESH,KHARGONE,8,237.3
MADHYA PRADESH,RAISEN,8,405.9
MADHYA PRADESH,RAJGARH,8,339.5
MADHYA PRADESH,RATLAM,8,299.2
MADHYA PRADESH,SEHORE,8,391.5
MADHYA PRADESH,SHAJAPUR,8,316.3
MADHYA PRADESH,SHIVPURI,8,280
MADHYA PRADESH,UJJAIN,8,291.6
MADHYA PRADESH,BHOPAL,8,355.9
MADHYA PRADESH,HARDA,8,379.8
MADHYA PRADESH,NEEMUCH,8,258.8
MADHYA PRADESH,SHEOPUR,8,278.2
MADHYA PRADESH,BARWANI,8,194.6
MADHYA PRADESH,ASHOKNAGAR(GNA,8,314
MADHYA PRADESH,BURHANPUR,8,251.8
MADHYA PRADESH,ALIRAJPUR(JBA),8,257
MADHYA PRADESH,BALAGHAT,8,451.9
MADHYA PRADESH,CHHATARPUR,8,369.6
MADHYA PRADESH,CHHINDWARA,8,278
MADHYA PRADESH,JABALPUR,8,411.1
MADHYA PRADESH,MANDLA,8,442.5
MADHYA PRADESH,NARSINGHPUR,8,383
MADHYA PRADESH,PANNA,8,391.4
MADHYA PRADESH,REWA,8,326.7
MADHYA PRADESH,SAGAR,8,410
MADHYA PRADESH,SATNA,8,333
MADHYA PRADESH,SEONI,8,324.1
MADHYA PRADESH,SHAHDOL,8,364.2
MADHYA PRADESH,SIDHI,8,332.6
MADHYA PRADESH,TIKAMGARH,8,332.8
MADHYA PRADESH,KATNI,8,391.1
MADHYA PRADESH,DINDORI,8,403.4
MADHYA PRADESH,UMARIA,8,415.2
MADHYA PRADESH,DAMOH,8,399.1
MADHYA PRADESH,ANUPPUR(SHAHD,8,387.2
MADHYA PRADESH,SINGRAULI,8,272.8
GUJARAT,AHMEDABAD,8,190.8
GUJARAT,BANASKANTHA,8,181.5
GUJARAT,BARODA,8,306.3
GUJARAT,BHARUCH,8,221.2
GUJARAT,VALSAD,8,522.1
GUJARAT,DANGS,8,588.6
GUJARAT,KHEDA,8,259.8
GUJARAT,MEHSANA,8,208
GUJARAT,PANCHMAHALS,8,322.6
GUJARAT,SABARKANTHA,8,260.8
GUJARAT,SURAT,8,326.6
GUJARAT,GANDHINAGAR,8,223.3
GUJARAT,NARMADA(BRC),8,348.6
GUJARAT,NAVSARI(VSD),8,484.8
GUJARAT,ANAND(KHR),8,261.2
GUJARAT,PATAN(MHSN),8,166
GUJARAT,DAHOD(PNML),8,292
GUJARAT,TAPI(SRT),8,442.7
GUJARAT,AMRELI,8,126.2
GUJARAT,BHAVNAGAR,8,140
GUJARAT,JAMNAGAR,8,118
GUJARAT,JUNAGADH,8,165.5
GUJARAT,KUTCH,8,103.9
GUJARAT,RAJKOT,8,144.2
GUJARAT,SURENDRANAGAR,8,148.1
GUJARAT,PORBANDAR,8,145.6
DADAR NAGAR HAVELI,DNH,8,655.9
DAMAN AND DUI,DAMAN,8,655.9
DAMAN AND DUI,DIU,8,133.3
MAHARASHTRA,MUMBAI CITY,8,508.7
MAHARASHTRA,RAIGAD,8,852.8
MAHARASHTRA,RATNAGIRI,8,859.2
MAHARASHTRA,THANE,8,677.8
MAHARASHTRA,SINDHUDURG,8,706.9
MAHARASHTRA,MUMBAI SUB,8,508.7
GOA,NORTH GOA,8,730.2
GOA,SOUTH GOA,8,637.4
MAHARASHTRA,AHMEDNAGAR,8,91.8
MAHARASHTRA,DHULE,8,131.4
MAHARASHTRA,JALGAON,8,195.6
MAHARASHTRA,KOLHAPUR,8,477.2
MAHARASHTRA,NASHIK,8,259
MAHARASHTRA,PUNE,8,225.1
MAHARASHTRA,SANGLI,8,107.2
MAHARASHTRA,SATARA,8,175.2
MAHARASHTRA,SOLAPUR,8,101.6
MAHARASHTRA,NANDURBAR,8,243.3
MAHARASHTRA,AURANGABAD,8,157.9
MAHARASHTRA,BEED,8,137
MAHARASHTRA,NANDED,8,242.6
MAHARASHTRA,OSMANABAD,8,154.2
MAHARASHTRA,PARBHANI,8,219.9
MAHARASHTRA,LATUR,8,220.4
MAHARASHTRA,JALNA,8,159.9
MAHARASHTRA,HINGOLI,8,255.7
MAHARASHTRA,AKOLA,8,204.3
MAHARASHTRA,AMRAVATI,8,243.8
MAHARASHTRA,BHANDARA,8,391.2
MAHARASHTRA,BULDHANA,8,195.3
MAHARASHTRA,CHANDRAPUR,8,374.1
MAHARASHTRA,NAGPUR,8,280.6
MAHARASHTRA,YAVATMAL,8,262.8
MAHARASHTRA,WARDHA,8,273.2
MAHARASHTRA,GADCHIROLI,8,441.4
MAHARASHTRA,WASHIM,8,250.4
MAHARASHTRA,GONDIA,8,424.3
CHATISGARH,BASTAR,8,373.9
CHATISGARH,BILASPUR,8,336.3
CHATISGARH,DURG,8,320.7
CHATISGARH,RAIGARH,8,356.9
CHATISGARH,RAIPUR,8,327.1
CHATISGARH,SURGUJA,8,379.2
CHATISGARH,RAJNANDGAON,8,341.1
CHATISGARH,DANTEWADA,8,381
CHATISGARH,KANKER (NORH,8,423.4
CHATISGARH,JANJGIR-CHAMP,8,417.2
CHATISGARH,KORBA,8,434.7
CHATISGARH,JASHPUR,8,417.4
CHATISGARH,DHAMTARI,8,326.6
CHATISGARH,MAHASAMUND,8,339.9
CHATISGARH,KORIYA,8,382.8
CHATISGARH,KOWARDHA (KAB,8,286.1
CHATISGARH,NARAYANPUR,8,425.7
CHATISGARH,BIJAPUR,8,486.1
ANDHRA PRADESH,EAST GODAVARI,8,188.4
ANDHRA PRADESH,WEST GODAVARI,8,227.8
ANDHRA PRADESH,GUNTUR,8,155.4
ANDHRA PRADESH,KRISHNA,8,194.2
ANDHRA PRADESH,NELLORE,8,95
ANDHRA PRADESH,PRAKASAM,8,95.9
ANDHRA PRADESH,SRIKAKULAM,8,202.4
ANDHRA PRADESH,VISAKHAPATNAM,8,178.2
ANDHRA PRADESH,VIZIANAGARAM,8,194.8
ANDHRA PRADESH,ADILABAD,8,291.7
ANDHRA PRADESH,HYDERABAD,8,190.5
ANDHRA PRADESH,KARIMNAGAR,8,226.7
ANDHRA PRADESH,KHAMMAM,8,256.4
ANDHRA PRADESH,MAHABUBNAGAR,8,158.2
ANDHRA PRADESH,MEDAK,8,211.1
ANDHRA PRADESH,NALGONDA,8,147.2
ANDHRA PRADESH,NIZAMABAD,8,296.5
ANDHRA PRADESH,WARANGAL,8,222.3
ANDHRA PRADESH,RANGAREDDY,8,176.5
ANDHRA PRADESH,ANANTAPUR,8,74.5
ANDHRA PRADESH,CHITTOOR,8,110.2
ANDHRA PRADESH,KUDDAPAH,8,108.6
ANDHRA PRADESH,KURNOOL,8,124.3
TAMIL NADU,VELLORE,8,129
TAMIL NADU,COIMBATORE,8,40.6
TAMIL NADU,DHARMAPURI,8,99.3
TAMIL NADU,KANYAKUMARI,8,76.7
TAMIL NADU,CHENNAI,8,147.9
TAMIL NADU,MADURAI,8,87.3
TAMIL NADU,NILGIRIS,8,180.9
TAMIL NADU,RAMANATHAPURA,8,44.2
TAMIL NADU,SALEM,8,119.6
TAMIL NADU,THANJAVUR,8,101.8
TAMIL NADU,TIRUCHIRAPPAL,8,73.8
TAMIL NADU,TIRUNELVELI,8,26.8
TAMIL NADU,ERODE,8,57.6
TAMIL NADU,PUDUKKOTTAI,8,109
TAMIL NADU,DINDIGUL,8,70.5
TAMIL NADU,VIRUDHUNAGAR,8,51.4
TAMIL NADU,SIVAGANGA,8,88.2
TAMIL NADU,THOOTHUKUDI,8,15.8
TAMIL NADU,TIRUVANNAMALA,8,142.3
TAMIL NADU,NAGAPATTINAM,8,93
TAMIL NADU,VILUPPURAM,8,130.2
TAMIL NADU,CUDDALORE,8,129.2
TAMIL NADU,KANCHIPURAM,8,164.1
TAMIL NADU,TIRUVALLUR,8,135.4
TAMIL NADU,THENI,8,33.3
TAMIL NADU,NAMAKKAL,8,97.4
TAMIL NADU,KARUR,8,51.8
TAMIL NADU,PERAMBALUR,8,81.9
TAMIL NADU,TIRUVARUR,8,94
TAMIL NADU,KRISHNAGIRI,8,96.4
TAMIL NADU,ARIYALUR,8,129.2
TAMIL NADU,TIRUPUR,8,31.7
PONDICHERRY,PONDICHERRY,8,127.8
PONDICHERRY,KARAIKAL,8,82.3
PONDICHERRY,MAHE,8,127.8
PONDICHERRY,YANAM,8,127.8
KARNATAKA,UTTAR KANNADA,8,667.7
KARNATAKA,DAKSHIN KANDA,8,833.6
KARNATAKA,UDUPI,8,902.2
KARNATAKA,BELGAM,8,126.7
KARNATAKA,BIDAR,8,196.6
KARNATAKA,BIJAPUR,8,91.3
KARNATAKA,DHARWAD,8,101.6
KARNATAKA,GULBARGA,8,167.6
KARNATAKA,YADGIR,8,161.2
KARNATAKA,RAICHUR,8,122.2
KARNATAKA,BAGALKOTE,8,72.5
KARNATAKA,GADAG,8,75.3
KARNATAKA,HAVERI,8,111.1
KARNATAKA,KOPPAL,8,89.1
KARNATAKA,BANGALORE RUR,8,118.1
KARNATAKA,BELLARY,8,89.3
KARNATAKA,CHIKMAGALUR,8,425
KARNATAKA,CHITRADURGA,8,58.9
KARNATAKA,KODAGU,8,543.9
KARNATAKA,HASSAN,8,130
KARNATAKA,KOLAR,8,91.2
KARNATAKA,MANDYA,8,58.9
KARNATAKA,MYSORE,8,64.8
KARNATAKA,SHIMOGA,8,403.8
KARNATAKA,TUMKUR,8,79.5
KARNATAKA,BANGALORE URB,8,128.9
KARNATAKA,CHAMARAJANAGA,8,66
KARNATAKA,DAVANGERE,8,87
KARNATAKA,RAMNAGAR(BNGR),8,108.8
KARNATAKA,CHICKBALLAPUR,8,104.9
KERALA,ALAPPUZHA,8,343.1
KERALA,CANNUR,8,540.9
KERALA,ERNAKULAM,8,401.3
KERALA,KOTTAYAM,8,386
KERALA,KOZHIKODE,8,500.9
KERALA,MALAPPURAM,8,395.3
KERALA,PALAKKAD,8,333.8
KERALA,KOLLAM,8,258.7
KERALA,THRISSUR,8,440.1
KERALA,THIRUVANANTHA,8,142
KERALA,IDUKKI,8,527.3
KERALA,KASARGOD,8,636.3
KERALA,PATHANAMTHITTA,8,352.7
KERALA,WAYANAD,8,592.9
LAKSHADWEEP,LAKSHADWEEP,8,217.5
ANDAMAN And NICOBAR ISLANDS,NICOBAR,9,354.8
ANDAMAN And NICOBAR ISLANDS,SOUTH ANDAMAN,9,455.6
ANDAMAN And NICOBAR ISLANDS,N & M ANDAMAN,9,454.8
ARUNACHAL PRADESH,LOHIT,9,313.6
ARUNACHAL PRADESH,EAST SIANG,9,568
ARUNACHAL PRADESH,SUBANSIRI F.D,9,159.8
ARUNACHAL PRADESH,TIRAP,9,418.3
ARUNACHAL PRADESH,ANJAW (LOHIT),9,313.6
ARUNACHAL PRADESH,LOWER DIBANG,9,266.7
ARUNACHAL PRADESH,CHANGLANG,9,353.6
ARUNACHAL PRADESH,PAPUM PARE,9,492.3
ARUNACHAL PRADESH,LOW SUBANSIRI,9,192.7
ARUNACHAL PRADESH,UPPER SIANG,9,686
ARUNACHAL PRADESH,WEST SIANG,9,291.1
ARUNACHAL PRADESH,DIBANG VALLEY,9,266.7
ARUNACHAL PRADESH,WEST KAMENG,9,490.9
ARUNACHAL PRADESH,EAST KAMENG,9,275.9
ARUNACHAL PRADESH,TAWANG(W KAME,9,490.9
ARUNACHAL PRADESH,KURUNG KUMEY,9,283.5
ASSAM,CACHAR,9,360.8
ASSAM,DARRANG,9,221.5
ASSAM,GOALPARA,9,304.9
ASSAM,KAMRUP,9,188.4
ASSAM,LAKHIMPUR,9,424.1
ASSAM,NORTH CACHAR,9,189.1
ASSAM,NAGAON,9,218.6
ASSAM,SIVASAGAR,9,196.9
ASSAM,BARPETA,9,462.1
ASSAM,DHUBRI,9,340.1
ASSAM,DIBRUGARH,9,325.9
ASSAM,JORHAT,9,272.7
ASSAM,KARIMGANJ,9,418.7
ASSAM,KOKRAJHAR,9,462.9
ASSAM,SHONITPUR,9,229.2
ASSAM,GOLAGHAT,9,209.3
ASSAM,TINSUKIA,9,327
ASSAM,HAILAKANDI,9,317
ASSAM,DHEMAJI(LAKHI,9,424.1
ASSAM,KARBI ANGLONG,9,182.9
ASSAM,UDALGURI(DARA,9,221.5
ASSAM,KAMRUP METROP,9,188.4
ASSAM,CHIRANG(BONGAI,9,406.4
ASSAM,BAKSA BARPETA,9,462.1
ASSAM,BONGAIGAON,9,406.4
ASSAM,MORIGAON,9,221.4
ASSAM,NALBARI,9,220.2
MEGHALAYA,EAST KHASI HI,9,607.8
MEGHALAYA,JAINTIA HILLS,9,826.3
MEGHALAYA,EAST GARO HIL,9,315.7
MEGHALAYA,RI-BHOI,9,313.2
MEGHALAYA,SOUTH GARO HI,9,327.3
MEGHALAYA,W KHASI HILL,9,465.3
MEGHALAYA,WEST GARO HIL,9,327.3
MANIPUR,IMPHAL EAST,9,189.1
MANIPUR,SENAPATI,9,220.1
MANIPUR,TAMENGLONG,9,726.3
MANIPUR,CHANDEL,9,366
MANIPUR,UKHRUL,9,169.1
MANIPUR,THOUBAL,9,106.8
MANIPUR,BISHNUPUR,9,219.4
MANIPUR,IMPHAL WEST,9,160.5
MANIPUR,CHURACHANDPUR,9,348.3
MIZORAM,AIZAWL,9,390.9
MIZORAM,CHAMPHAI,9,296.1
MIZORAM,KOLASIB,9,369.8
MIZORAM,LUNGLEI,9,410.6
MIZORAM,CHHIMTUIPUI,9,390.9
MIZORAM,LAWNGTLAI,9,365.8
MIZORAM,MAMIT,9,390.9
MIZORAM,SAIHA,9,387.7
MIZORAM,SERCHHIP,9,346.7
NAGALAND,KOHIMA,9,258.3
NAGALAND,TUENSANG,9,241.8
NAGALAND,MOKOKCHUNG,9,231.3
NAGALAND,DIMAPUR,9,150.8
NAGALAND,WOKHA,9,277.9
NAGALAND,MON,9,101.8
NAGALAND,ZUNHEBOTO,9,241.8
NAGALAND,PHEK,9,258.3
NAGALAND,KEPHRIE,9,241.8
NAGALAND,LONGLENG,9,241.8
NAGALAND,PEREN,9,258.3
TRIPURA,NORTH TRIPURA,9,279.8
TRIPURA,SOUTH TRIPURA,9,255.1
TRIPURA,WEST TRIPURA,9,250.6
TRIPURA,DHALAI,9,255.9
WEST BENGAL,COOCH BEHAR,9,470.9
WEST BENGAL,DARJEELING,9,502.8
WEST BENGAL,JALPAIGURI,9,488.3
WEST BENGAL,MALDA,9,283
WEST BENGAL,SOUTH DINAJPUR,9,279.7
WEST BENGAL,NORTH DINAJPUR,9,403.8
SIKKIM,NORTH SIKKIM,9,389.7
SIKKIM,EAST SIKKIM,9,356.6
SIKKIM,WEST SIKKIM,9,389.7
SIKKIM,SOUTH SIKKIM,9,356.6
WEST BENGAL,BANKURA,9,242.3
WEST BENGAL,BIRBHUM,9,271
WEST BENGAL,BURDWAN,9,251.1
WEST BENGAL,HOOGHLY,9,243.3
WEST BENGAL,HOWRAH,9,305.6
WEST BENGAL,PURULIA,9,266.7
WEST BENGAL,MURSHIDABAD,9,256.2
WEST BENGAL,NADIA,9,214.1
WEST BENGAL,NORTH 24 PARG,9,279.4
WEST BENGAL,SOUTH 24 PARG,9,356.8
WEST BENGAL,EAST MIDNAPOR,9,343.2
WEST BENGAL,WEST MIDNAPOR,9,276.8
WEST BENGAL,KOLKATA,9,306.6
ORISSA,BALASORE,9,296.4
ORISSA,BOLANGIR,9,220.5
ORISSA,KANDHAMAL/PHU,9,230.2
ORISSA,CUTTACK,9,245
ORISSA,DHENKANAL,9,233.4
ORISSA,GANJAM,9,210.4
ORISSA,KALAHANDI,9,229.8
ORISSA,KEONDJHARGARH,9,225.7
ORISSA,KORAPUT,9,267.4
ORISSA,MAYURBHANJ,9,278.5
ORISSA,PURI,9,255.7
ORISSA,SAMBALPUR,9,251.6
ORISSA,SUNDARGARH,9,217.5
ORISSA,BHADRAK,9,227.7
ORISSA,JAJPUR,9,258.1
ORISSA,KENDRAPARA,9,262.7
ORISSA,ANGUL,9,228
ORISSA,NAWAPARA,9,184.9
ORISSA,MALKANGIRI,9,230.7
ORISSA,NAWARANGPUR,9,242.7
ORISSA,NAYAGARH,9,242.2
ORISSA,KHURDA,9,251.5
ORISSA,BARGARH,9,217.9
ORISSA,JHARSUGUDA,9,239.1
ORISSA,DEOGARH,9,251.6
ORISSA,RAYAGADA,9,206.2
ORISSA,GAJAPATI,9,226.5
ORISSA,JAGATSINGHAPU,9,235.7
ORISSA,BOUDHGARH,9,230.2
ORISSA,SONEPUR,9,252.3
JHARKHAND,BOKARO,9,250.7
JHARKHAND,DHANBAD,9,271.1
JHARKHAND,DUMKA,9,262.4
JHARKHAND,HAZARIBAG,9,221.9
JHARKHAND,PALAMU,9,228.6
JHARKHAND,RANCHI,9,241.6
JHARKHAND,SAHIBGANJ,9,333.7
JHARKHAND,WEST SINGHBHUM,9,222.7
JHARKHAND,DEOGHAR,9,243.6
JHARKHAND,GIRIDIH,9,239.8
JHARKHAND,GODDA,9,225
JHARKHAND,GUMLA,9,252.1
JHARKHAND,LOHARDAGA,9,230.5
JHARKHAND,CHATRA,9,234.1
JHARKHAND,KODERMA,9,218
JHARKHAND,PAKUR,9,341
JHARKHAND,EAST SINGHBHU,9,225.7
JHARKHAND,GARHWA,9,226
JHARKHAND,SERAIKELA-KHA,9,250.4
JHARKHAND,JAMTARA,9,295.9
JHARKHAND,LATEHAR,9,224
JHARKHAND,SIMDEGA,9,281.2
JHARKHAND,KHUNTI(RANCHI,9,267.5
JHARKHAND,RAMGARH,9,235.5
BIHAR,BHAGALPUR,9,227.5
BIHAR,EAST CHAMPARAN,9,206.2
BIHAR,DARBHANGA,9,186.3
BIHAR,GAYA,9,180.5
BIHAR,MUNGER,9,231.7
BIHAR,MUZAFFARPUR,9,202.3
BIHAR,WEST CHAMPARAN,9,249.4
BIHAR,PURNEA,9,295.7
BIHAR,GOPALGANJ,9,220.4
BIHAR,MADHUBANI,9,191.7
BIHAR,AURANGABAD,9,193.6
BIHAR,BEGUSARAI,9,215.2
BIHAR,BHOJPUR,9,203.5
BIHAR,NALANDA,9,202.3
BIHAR,PATNA,9,217.7
BIHAR,KATIHAR,9,269
BIHAR,KHAGARIA,9,265
BIHAR,SARAN,9,214.4
BIHAR,MADHEPURA,9,259.1
BIHAR,NAWADA,9,183.6
BIHAR,ROHTAS,9,190.9
BIHAR,SAMASTIPUR,9,244.4
BIHAR,SITAMARHI,9,179.7
BIHAR,SIWAN,9,240
BIHAR,VAISHALI,9,223.7
BIHAR,JAHANABAD,9,196.5
BIHAR,BUXAR,9,200.2
BIHAR,ARARIA,9,278.3
BIHAR,BANKA,9,214.9
BIHAR,BHABUA,9,253
BIHAR,JAMUI,9,223.2
BIHAR,KISHANGANJ,9,344.8
BIHAR,SHEIKHPURA,9,189.6
BIHAR,SUPAUL,9,210
BIHAR,LAKHISARAI,9,231.7
BIHAR,SHEOHAR,9,179.7
BIHAR,ARWAL,9,181.9
BIHAR,SAHARSA,9,290.8
UTTAR PRADESH,ALLAHABAD,9,182.3
UTTAR PRADESH,AZAMGARH,9,231.6
UTTAR PRADESH,BAHRAICH,9,205.4
UTTAR PRADESH,BALLIA,9,163.6
UTTAR PRADESH,BANDA,9,170.9
UTTAR PRADESH,BARABANKI,9,224.3
UTTAR PRADESH,BASTI,9,200.4
UTTAR PRADESH,DEORIA,9,201.1
UTTAR PRADESH,FAIZABAD,9,210.5
UTTAR PRADESH,FARRUKHABAD,9,141.6
UTTAR PRADESH,FATEHPUR,9,182.8
UTTAR PRADESH,GHAZIPUR,9,211.8
UTTAR PRADESH,GONDA,9,230.2
UTTAR PRADESH,GORAKHPUR,9,252
UTTAR PRADESH,HARDOI,9,167.6
UTTAR PRADESH,JAUNPUR,9,222.4
UTTAR PRADESH,KANPUR NAGAR,9,144.3
UTTAR PRADESH,KHERI LAKHIMP,9,194.2
UTTAR PRADESH,LUCKNOW,9,169.8
UTTAR PRADESH,MIRZAPUR,9,231.4
UTTAR PRADESH,PRATAPGARH,9,197.1
UTTAR PRADESH,RAE BARELI,9,168
UTTAR PRADESH,SITAPUR,9,200.6
UTTAR PRADESH,SULTANPUR,9,181.8
UTTAR PRADESH,UNNAO,9,171.7
UTTAR PRADESH,VARANASI,9,236.6
UTTAR PRADESH,SONBHADRA,9,211
UTTAR PRADESH,MAHARAJGANJ,9,233.4
UTTAR PRADESH,MAU,9,226.6
UTTAR PRADESH,SIDDHARTH NGR,9,197.7
UTTAR PRADESH,KUSHINAGAR,9,240.8
UTTAR PRADESH,AMBEDKAR NAGAR,9,202.4
UTTAR PRADESH,KANNAUJ,9,161.9
UTTAR PRADESH,BALRAMPUR,9,215
UTTAR PRADESH,KAUSHAMBI,9,166.2
UTTAR PRADESH,SAHUJI MAHARA,9,207.1
